BESTELLIDENT;TARGET_BETRUG;B_EMAIL;B_TELEFON;B_GEBDATUM;FLAG_LRIDENTISCH;FLAG_NEWSLETTER;Z_METHODE;Z_CARD_ART;Z_CARD_VALID;Z_LAST_NAME;WERT_BEST;TAG_BEST;TIME_BEST;ANZ_BEST;ANUMMER_01;ANUMMER_02;ANUMMER_03;ANUMMER_04;ANUMMER_05;ANUMMER_06;ANUMMER_07;ANUMMER_08;ANUMMER_09;ANUMMER_10;CHK_LADR;CHK_RADR;CHK_KTO;CHK_CARD;CHK_COOKIE;CHK_IP;FAIL_LPLZ;FAIL_LORT;FAIL_LPLZORTMATCH;FAIL_RPLZ;FAIL_RORT;FAIL_RPLZORTMATCH;SESSION_TIME;NEUKUNDE;ANZ_BEST_GES;WERT_BEST_GES;DATUM_LBEST;MAHN_AKT;MAHN_HOECHST
43668;nein;ja;nein;1982-07-23 00:00:00.000;nein;nein;Kreditkarte;Eurocard;10.2006;ja;39,3;Mi;1899-12-30 17:35:00.000;2;104792;201967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;ja;nein;nein;nein;nein;nein;7;nein;1;69,15;2004-01-05 00:00:00.000;0;0
43669;nein;ja;nein;1982-11-21 00:00:00.000;ja;nein;Rechnung;;12.2007;;18;Mo;1899-12-30 12:29:00.000;1;104921;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
43670;nein;nein;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;08.2006;;29,5;So;1899-12-30 21:38:00.000;1;404645;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;116,35;2004-08-14 00:00:00.000;0;0
43671;nein;ja;nein;1983-03-08 00:00:00.000;ja;ja;Rechnung;;07.2006;;41;Mo;1899-12-30 13:35:00.000;1;406406;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;10;nein;1;100,71;2003-09-02 00:00:00.000;0;0
43673;ja;ja;nein;1980-03-17 00:00:00.000;nein;nein;Lastschrift;;11.2006;ja;5,2;Mo;1899-12-30 10:40:00.000;1;406160;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;nein;1;133,8;2004-06-07 00:00:00.000;0;0
43674;nein;ja;nein;1964-02-26 00:00:00.000;nein;nein;Lastschrift;;01.2005;ja;77,7;Mo;1899-12-30 16:33:00.000;3;400822;200147;404077;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;nein;1;16,59;2001-09-19 00:00:00.000;0;0
43675;nein;ja;nein;1938-03-29 00:00:00.000;ja;nein;Rechnung;;04.2005;;43,5;Mo;1899-12-30 15:08:00.000;1;600124;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;16;nein;1;61,73;2004-05-11 00:00:00.000;0;0
43676;nein;ja;ja;1979-06-06 00:00:00.000;nein;ja;Kundenkarte;Kundenkarte;01.2006;ja;52;Mi;1899-12-30 16:24:00.000;1;407610;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;1;270,7;2004-07-25 00:00:00.000;0;0
43677;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Amex;08.2005;ja;181,39;Sa;1899-12-30 02:44:00.000;5;503950;606284;208997;208997;206255;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;nein;1;26,88;2001-10-21 00:00:00.000;0;0
43679;nein;ja;nein;1948-02-27 00:00:00.000;nein;nein;Kundenkarte;Kundenkarte;12.2006;ja;26;Fr;1899-12-30 23:18:00.000;1;106398;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;19;nein;0;0;1899-12-30 00:00:00.000;0;0
43680;nein;nein;nein;1974-08-22 00:00:00.000;ja;nein;Kreditkarte;Visa;07.2007;ja;84,95;So;1899-12-30 15:18:00.000;2;303639;101893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;ja;0;0;1899-12-30 00:00:00.000;0;0
43681;nein;ja;nein;1972-10-30 00:00:00.000;ja;ja;Rechnung;;09.2005;;17,8;Fr;1899-12-30 13:39:00.000;1;402243;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
43685;nein;ja;ja;1899-12-30 00:00:00.000;ja;nein;Rechnung;;08.2006;;5,2;Mo;1899-12-30 10:10:00.000;1;109102;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
43686;nein;nein;nein;1984-08-06 00:00:00.000;nein;nein;Kreditkarte;Amex;01.2007;ja;88,9;Sa;1899-12-30 16:23:00.000;5;202496;202410;208997;202454;402634;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
43687;nein;nein;nein;1973-02-10 00:00:00.000;ja;nein;Kreditkarte;Visa;06.2005;ja;16;Do;1899-12-30 21:20:00.000;1;609725;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
43690;nein;ja;nein;1973-07-19 00:00:00.000;ja;nein;Rechnung;;06.2005;;49,6;Mi;1899-12-30 14:38:00.000;2;401241;401619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;nein;2;123,14;2004-05-23 00:00:00.000;0;0
43692;nein;ja;ja;1960-12-13 00:00:00.000;ja;nein;Rechnung;;09.2005;;34,5;Di;1899-12-30 13:38:00.000;1;504935;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;2;83,18;2002-05-10 00:00:00.000;0;0
43693;ja;ja;ja;1979-07-19 00:00:00.000;ja;nein;Rechnung;;06.2006;;19,99;So;1899-12-30 20:37:00.000;1;203639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
43695;nein;nein;nein;1977-08-31 00:00:00.000;nein;nein;Kundenkarte;Kundenkarte;04.2005;ja;62;Di;1899-12-30 13:22:00.000;1;102133;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;0;0;1899-12-30 00:00:00.000;0;0
43696;nein;nein;nein;1959-07-17 00:00:00.000;nein;nein;Lastschrift;;08.2006;nein;39,5;So;1899-12-30 01:00:00.000;1;306284;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;9;ja;0;0;1899-12-30 00:00:00.000;0;0
43697;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Eurocard;02.2007;ja;64,6;Sa;1899-12-30 16:26:00.000;3;406310;302611;405555;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
43699;nein;nein;nein;1973-12-26 00:00:00.000;ja;nein;Kreditkarte;Eurocard;08.2007;ja;162,48;Sa;1899-12-30 08:58:00.000;5;100959;402572;101371;202611;204645;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
43703;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;05.2006;;33,8;Fr;1899-12-30 05:31:00.000;2;204792;502677;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
43704;ja;ja;nein;1986-05-26 00:00:00.000;nein;nein;Lastschrift;;04.2007;ja;62;Sa;1899-12-30 15:18:00.000;1;108889;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
43706;nein;ja;nein;1957-07-16 00:00:00.000;ja;nein;Rechnung;;12.2007;;42,8;Do;1899-12-30 01:24:00.000;1;209121;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;ja;0;0;1899-12-30 00:00:00.000;0;0
43708;nein;nein;nein;1974-08-21 00:00:00.000;ja;nein;Rechnung;;07.2007;;29,99;Sa;1899-12-30 10:01:00.000;1;504765;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;nein;1;nein;2;64,96;2003-01-01 00:00:00.000;0;3
43709;nein;nein;nein;1972-03-21 00:00:00.000;ja;nein;Rechnung;;06.2005;;100;Mo;1899-12-30 04:23:00.000;2;405958;602677;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;1;nein;1;19,78;2001-11-14 00:00:00.000;0;0
43710;nein;ja;nein;1974-04-04 00:00:00.000;nein;nein;Kreditkarte;Eurocard;05.2007;ja;18,5;Mi;1899-12-30 11:37:00.000;1;509670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
43713;nein;ja;nein;1967-09-18 00:00:00.000;nein;nein;Lastschrift;;04.2006;ja;10,8;Sa;1899-12-30 16:28:00.000;1;508889;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;nein;4;ja;0;0;1899-12-30 00:00:00.000;0;0
43714;ja;ja;nein;1944-05-22 00:00:00.000;ja;nein;Rechnung;;07.2006;;12,6;Fr;1899-12-30 17:08:00.000;1;506858;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
43715;nein;ja;nein;1961-06-30 00:00:00.000;ja;nein;Kundenkarte;Kundenkarte;01.2007;ja;68,4;Mi;1899-12-30 08:45:00.000;1;404553;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;145,94;2001-11-24 00:00:00.000;1;1
43716;nein;ja;nein;1967-06-22 00:00:00.000;ja;nein;Rechnung;;06.2007;;54,5;Sa;1899-12-30 17:36:00.000;1;200576;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;1;20,9;2004-09-23 00:00:00.000;0;0
43717;nein;nein;nein;1899-12-30 00:00:00.000;ja;nein;Kreditkarte;Visa;12.2006;ja;129,3;Sa;1899-12-30 02:33:00.000;4;109725;200822;600925;102681;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
43718;nein;ja;nein;1954-03-02 00:00:00.000;ja;nein;Rechnung;;04.2006;;19,99;Mo;1899-12-30 12:11:00.000;1;202677;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
43719;nein;ja;nein;1982-11-16 00:00:00.000;ja;nein;Kreditkarte;Eurocard;01.2005;ja;71,4;Sa;1899-12-30 22:22:00.000;2;404549;201893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;77,59;2003-03-07 00:00:00.000;0;0
43720;nein;ja;nein;1975-06-26 00:00:00.000;ja;nein;Kreditkarte;Eurocard;09.2005;ja;12,6;Fr;1899-12-30 02:26:00.000;1;101967;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
43721;nein;ja;nein;1978-09-18 00:00:00.000;ja;nein;Kundenkarte;Kundenkarte;07.2005;ja;54,5;Sa;1899-12-30 15:42:00.000;1;406398;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;0;0;1899-12-30 00:00:00.000;0;0
43724;nein;ja;nein;1981-10-22 00:00:00.000;ja;nein;Rechnung;;02.2007;;62;Mi;1899-12-30 07:50:00.000;1;102845;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;1;64,65;2003-01-24 00:00:00.000;0;0
43727;nein;ja;nein;1982-01-12 00:00:00.000;nein;nein;Lastschrift;;10.2005;ja;29,5;Do;1899-12-30 11:58:00.000;1;200959;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;2;191,66;2001-01-27 00:00:00.000;0;0
43729;nein;ja;nein;1964-03-14 00:00:00.000;ja;nein;Rechnung;;08.2005;;52;Fr;1899-12-30 05:09:00.000;1;103639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;4;68,56;2001-09-08 00:00:00.000;0;0
43731;nein;nein;nein;1964-01-30 00:00:00.000;ja;nein;Rechnung;;08.2007;;52,79;So;1899-12-30 13:40:00.000;2;105685;200767;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;11,35;2001-04-26 00:00:00.000;0;2
43732;nein;ja;nein;1970-03-06 00:00:00.000;nein;nein;Kreditkarte;Eurocard;02.2006;ja;127,9;Mi;1899-12-30 10:23:00.000;3;603397;203950;309500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;ja;0;0;1899-12-30 00:00:00.000;0;0
43733;nein;ja;ja;1963-12-04 00:00:00.000;ja;nein;Rechnung;;12.2007;;29,5;Mi;1899-12-30 15:56:00.000;1;104792;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;ja;0;0;1899-12-30 00:00:00.000;0;0
43734;nein;ja;nein;1976-08-29 00:00:00.000;ja;ja;Rechnung;;07.2006;;16;So;1899-12-30 07:52:00.000;1;300953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
43735;nein;ja;nein;1982-12-16 00:00:00.000;ja;nein;Kreditkarte;Visa;09.2006;ja;101,49;Di;1899-12-30 10:45:00.000;3;405485;400329;204645;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;nein;1;57,79;2001-12-18 00:00:00.000;0;0
43736;nein;nein;nein;1984-02-22 00:00:00.000;ja;nein;Lastschrift;;08.2007;ja;116,3;Mo;1899-12-30 01:16:00.000;3;403378;108801;506398;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
43737;nein;ja;nein;1952-08-14 00:00:00.000;nein;nein;Lastschrift;;04.2005;ja;6,5;Fr;1899-12-30 10:30:00.000;1;406203;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;ja;0;0;1899-12-30 00:00:00.000;0;0
43741;nein;nein;nein;1965-01-31 00:00:00.000;ja;nein;Kreditkarte;Amex;09.2005;ja;133,3;Mi;1899-12-30 03:19:00.000;4;604258;400822;201967;503950;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;8,27;2003-06-27 00:00:00.000;0;0
43742;ja;ja;ja;1899-12-30 00:00:00.000;nein;nein;Lastschrift;;11.2005;ja;64,5;Do;1899-12-30 11:22:00.000;1;407344;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
43746;nein;ja;nein;1979-06-09 00:00:00.000;ja;nein;Rechnung;;08.2005;;12,6;Sa;1899-12-30 16:04:00.000;1;407162;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;nein;1;76,05;2001-11-14 00:00:00.000;0;0
43748;nein;ja;nein;1958-06-05 00:00:00.000;ja;nein;Rechnung;;07.2006;;14,5;Fr;1899-12-30 00:50:00.000;1;402062;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;1;12,71;2004-03-01 00:00:00.000;0;0
43750;nein;nein;nein;1899-12-30 00:00:00.000;nein;nein;Kreditkarte;Eurocard;04.2006;ja;29,99;Do;1899-12-30 06:22:00.000;1;504765;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;1;32,79;2002-02-03 00:00:00.000;0;2
43752;ja;ja;nein;1963-08-12 00:00:00.000;ja;nein;Kreditkarte;Amex;04.2005;ja;14,5;Di;1899-12-30 10:20:00.000;1;404792;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;ja;0;0;1899-12-30 00:00:00.000;0;0
43753;nein;ja;nein;1960-11-03 00:00:00.000;ja;nein;Rechnung;;08.2005;;64,5;Sa;1899-12-30 08:51:00.000;1;200293;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;1;nein;1;8,09;2001-02-11 00:00:00.000;0;3
43755;nein;ja;nein;1967-03-30 00:00:00.000;ja;nein;Rechnung;;11.2005;;52,3;Fr;1899-12-30 17:26:00.000;2;406811;405874;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
43758;nein;ja;ja;1980-01-29 00:00:00.000;nein;nein;Kreditkarte;Eurocard;06.2007;ja;12,8;Fr;1899-12-30 00:16:00.000;1;405555;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;30,32;2001-02-17 00:00:00.000;0;0
43760;nein;ja;nein;1982-05-16 00:00:00.000;ja;nein;Rechnung;;12.2005;;18,2;Mi;1899-12-30 07:33:00.000;1;409386;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
43761;nein;ja;nein;1972-04-20 00:00:00.000;ja;nein;Rechnung;;04.2005;;19,99;Di;1899-12-30 02:12:00.000;1;202677;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
43762;nein;ja;nein;1960-07-21 00:00:00.000;ja;nein;Rechnung;;09.2007;;52;Mi;1899-12-30 19:56:00.000;1;104522;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
43763;nein;ja;nein;1977-03-11 00:00:00.000;ja;nein;Rechnung;;02.2007;;42,8;Do;1899-12-30 08:41:00.000;1;608997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
43764;nein;ja;nein;1982-10-12 00:00:00.000;ja;nein;Lastschrift;;08.2007;ja;16;Mo;1899-12-30 16:11:00.000;1;401223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;ja;0;0;1899-12-30 00:00:00.000;0;0
43765;nein;ja;nein;1972-06-20 00:00:00.000;nein;nein;Kreditkarte;Visa;12.2005;ja;99,44;Sa;1899-12-30 22:30:00.000;3;401373;406507;403639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;1;66,9;2004-11-08 00:00:00.000;1;1
43769;nein;nein;nein;1963-01-30 00:00:00.000;nein;nein;Kreditkarte;Eurocard;03.2007;ja;17,99;Mi;1899-12-30 11:45:00.000;1;204645;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
43770;nein;nein;ja;1961-08-04 00:00:00.000;ja;nein;Kundenkarte;Kundenkarte;12.2005;ja;68,4;Do;1899-12-30 07:38:00.000;1;408289;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;2;50,52;2001-06-26 00:00:00.000;0;3
43773;nein;ja;nein;1977-07-18 00:00:00.000;ja;nein;Rechnung;;09.2006;;9,99;So;1899-12-30 09:30:00.000;1;205966;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;7;nein;1;99,36;2004-04-10 00:00:00.000;0;0
43775;nein;ja;ja;1958-06-18 00:00:00.000;nein;nein;Lastschrift;;04.2005;ja;86,28;Mi;1899-12-30 23:38:00.000;5;205966;204077;409736;607046;609725;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;nein;1;27,45;2001-08-18 00:00:00.000;0;3
43776;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;03.2005;;6,5;Do;1899-12-30 10:18:00.000;1;107300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;2;22,38;2001-07-20 00:00:00.000;0;0
43777;nein;ja;nein;1963-05-30 00:00:00.000;ja;nein;Rechnung;;11.2006;;62;Sa;1899-12-30 18:44:00.000;1;201216;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
43779;nein;ja;nein;1972-07-29 00:00:00.000;ja;nein;Rechnung;;07.2005;;52;Do;1899-12-30 00:05:00.000;1;506821;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
43780;nein;ja;nein;1979-07-08 00:00:00.000;nein;nein;Kreditkarte;Amex;09.2005;ja;12,8;So;1899-12-30 16:48:00.000;1;202454;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;1;71,03;2001-08-12 00:00:00.000;0;1
43782;nein;ja;nein;1975-05-04 00:00:00.000;ja;nein;Rechnung;;12.2005;;18,5;Mi;1899-12-30 23:29:00.000;1;108777;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;3;57,51;2002-08-11 00:00:00.000;0;0
43783;ja;nein;nein;1979-11-26 00:00:00.000;ja;nein;Rechnung;;12.2006;;42,8;So;1899-12-30 20:39:00.000;1;406685;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;15;ja;0;0;1899-12-30 00:00:00.000;0;0
43787;nein;ja;nein;1975-07-19 00:00:00.000;ja;nein;Rechnung;;02.2006;;8,5;Mi;1899-12-30 02:12:00.000;1;408889;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;nein;1;23,24;2001-04-08 00:00:00.000;0;0
43788;nein;nein;nein;1982-07-16 00:00:00.000;nein;nein;Kreditkarte;Eurocard;06.2005;ja;43,5;Fr;1899-12-30 14:58:00.000;1;207570;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;nein;1;90,18;2001-12-29 00:00:00.000;0;0
43789;nein;ja;nein;1977-04-01 00:00:00.000;nein;nein;Kreditkarte;Eurocard;09.2007;ja;46,5;Mo;1899-12-30 15:55:00.000;1;102089;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;7,49;2001-05-04 00:00:00.000;0;2
43790;ja;ja;nein;1986-04-04 00:00:00.000;ja;nein;Kreditkarte;Visa;08.2005;ja;220,9;So;1899-12-30 12:22:00.000;5;407610;209500;209006;403776;301371;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
