"BESTELLIDENT";"TARGET_BETRUG";"B_EMAIL";"B_TELEFON";"B_GEBDATUM";"FLAG_LRIDENTISCH";"FLAG_NEWSLETTER";"Z_METHODE";"Z_CARD_ART";"Z_CARD_VALID";"Z_LAST_NAME";"WERT_BEST";"TAG_BEST";"TIME_BEST";"ANZ_BEST";"CHK_LADR";"CHK_RADR";"CHK_KTO";"CHK_CARD";"CHK_COOKIE";"CHK_IP";"FAIL_LPLZ";"FAIL_LORT";"FAIL_LPLZORTMATCH";"FAIL_RPLZ";"FAIL_RORT";"FAIL_RPLZORTMATCH";"SESSION_TIME";"NEUKUNDE";"ANZ_BEST_GES";"WERT_BEST_GES";"DATUM_LBEST";"MAHN_AKT";"MAHN_HOECHST";"ANUMMER_LIST"
"46505";"nein";"ja";"nein";"1979-07-14 00:00:00.000";"ja";"nein";"Rechnung";"-";"01.2007";"-";"16";"Sa";"1899-12-30 17:27:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[206929]"
"46506";"nein";"nein";"nein";"1899-12-30 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2007";"-";"56";"Mo";"1899-12-30 06:03:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"3";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[401967]"
"46507";"nein";"ja";"nein";"1986-01-04 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2005";"-";"17,5";"Sa";"1899-12-30 11:35:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[104935]"
"46510";"nein";"ja";"nein";"1955-02-04 00:00:00.000";"nein";"nein";"Kreditkarte";"Visa";"12.2006";"ja";"42,79";"Sa";"1899-12-30 23:43:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"nein";"2";"199,44";"2003-09-04 00:00:00.000";"0";"0";"[208500,102697]"
"46511";"nein";"ja";"ja";"1963-08-09 00:00:00.000";"nein";"nein";"Kreditkarte";"Visa";"10.2005";"ja";"29,99";"Mi";"1899-12-30 14:42:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"nein";"1";"43,23";"2002-12-16 00:00:00.000";"0";"1";"[401373]"
"46512";"nein";"ja";"nein";"1960-12-01 00:00:00.000";"ja";"nein";"Rechnung";"-";"10.2007";"-";"23,5";"Do";"1899-12-30 16:18:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[202246]"
"46514";"nein";"ja";"nein";"1964-08-22 00:00:00.000";"ja";"nein";"Rechnung";"-";"03.2005";"-";"19,99";"Di";"1899-12-30 21:24:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[203639]"
"46517";"nein";"ja";"nein";"1978-03-09 00:00:00.000";"nein";"nein";"Kundenkarte";"Kundenkarte";"06.2006";"ja";"53,6";"Di";"1899-12-30 11:54:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"3";"nein";"2";"34,68";"2001-12-08 00:00:00.000";"0";"0";"[406954,202469]"
"46518";"nein";"nein";"nein";"1979-08-17 00:00:00.000";"ja";"nein";"Rechnung";"-";"01.2006";"-";"49,6";"Do";"1899-12-30 16:41:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"nein";"2";"27,94";"2003-07-27 00:00:00.000";"0";"0";"[204944,501796]"
"46519";"nein";"nein";"ja";"1981-03-12 00:00:00.000";"ja";"nein";"Rechnung";"-";"09.2005";"-";"54,5";"Mo";"1899-12-30 12:48:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"ja";"11";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[200576]"
"46522";"nein";"ja";"nein";"1977-09-17 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2005";"-";"26";"Sa";"1899-12-30 20:53:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"13";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[604258]"
"46526";"nein";"ja";"nein";"1899-12-30 00:00:00.000";"ja";"nein";"Rechnung";"-";"11.2007";"-";"54,5";"Sa";"1899-12-30 09:12:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"3";"nein";"1";"85,99";"2004-02-04 00:00:00.000";"0";"0";"[200061]"
"46527";"nein";"ja";"nein";"1981-04-01 00:00:00.000";"ja";"nein";"Rechnung";"-";"07.2006";"-";"10,8";"So";"1899-12-30 23:05:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"13";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[409826]"
"46532";"nein";"ja";"nein";"1976-09-21 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"09.2005";"ja";"48,49";"Sa";"1899-12-30 20:01:00.000";"2";"ja";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"nein";"1";"22,95";"2002-04-29 00:00:00.000";"0";"3";"[100214,304485]"
"46534";"nein";"ja";"nein";"1952-02-03 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2007";"-";"54,5";"So";"1899-12-30 03:49:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[406036]"
"46535";"nein";"ja";"nein";"1955-07-06 00:00:00.000";"ja";"nein";"Rechnung";"-";"09.2005";"-";"46,5";"Mi";"1899-12-30 12:55:00.000";"1";"ja";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"nein";"1";"22,18";"2001-01-03 00:00:00.000";"0";"0";"[100959]"
"46537";"ja";"ja";"nein";"1986-10-24 00:00:00.000";"nein";"nein";"Kreditkarte";"Visa";"04.2006";"ja";"9,99";"Fr";"1899-12-30 12:02:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[509725]"
"46538";"nein";"ja";"nein";"1972-07-28 00:00:00.000";"nein";"nein";"Lastschrift";"-";"07.2006";"ja";"5,2";"Sa";"1899-12-30 22:57:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"4";"nein";"1";"65,81";"2000-12-18 00:00:00.000";"0";"0";"[502611]"
"46539";"nein";"ja";"nein";"1976-10-29 00:00:00.000";"ja";"nein";"Rechnung";"-";"11.2006";"-";"23,5";"Mo";"1899-12-30 13:14:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"4";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[603950]"
"46540";"nein";"ja";"nein";"1986-08-05 00:00:00.000";"ja";"nein";"Rechnung";"-";"03.2006";"-";"31,9";"Sa";"1899-12-30 09:04:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"nein";"1";"141,14";"2003-12-30 00:00:00.000";"0";"0";"[404549]"
"46541";"nein";"ja";"nein";"1981-06-18 00:00:00.000";"nein";"nein";"Lastschrift";"-";"11.2005";"ja";"46,5";"Fr";"1899-12-30 08:20:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[100959]"
"46542";"nein";"ja";"nein";"1973-05-18 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2005";"-";"26";"Mi";"1899-12-30 08:52:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[604258]"
"46544";"nein";"ja";"nein";"1985-06-12 00:00:00.000";"ja";"nein";"Rechnung";"-";"06.2006";"-";"12,6";"Sa";"1899-12-30 10:10:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"17";"nein";"1";"13,76";"2005-01-01 00:00:00.000";"0";"2";"[401241]"
"46545";"nein";"ja";"nein";"1965-02-15 00:00:00.000";"nein";"nein";"Kundenkarte";"Kundenkarte";"08.2007";"ja";"16";"So";"1899-12-30 07:01:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"nein";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[202089]"
"46552";"nein";"ja";"nein";"1966-02-27 00:00:00.000";"ja";"nein";"Rechnung";"-";"05.2005";"-";"18,2";"So";"1899-12-30 19:12:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"13";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[406520]"
"46553";"nein";"ja";"ja";"1899-12-30 00:00:00.000";"ja";"ja";"Rechnung";"-";"06.2005";"-";"31,9";"Sa";"1899-12-30 15:10:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"ja";"nein";"nein";"nein";"nein";"5";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[100953]"
"46554";"nein";"ja";"nein";"1971-12-20 00:00:00.000";"ja";"nein";"Lastschrift";"-";"02.2005";"ja";"159,9";"Fr";"1899-12-30 10:47:00.000";"3";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"4";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[503136,309121,407610]"
"46557";"nein";"ja";"nein";"1959-05-27 00:00:00.000";"ja";"nein";"Rechnung";"-";"12.2007";"-";"68,4";"So";"1899-12-30 15:57:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"3";"561,27";"2001-09-21 00:00:00.000";"0";"0";"[503136]"
"46558";"nein";"ja";"nein";"1980-05-28 00:00:00.000";"ja";"nein";"Rechnung";"-";"06.2007";"-";"52";"So";"1899-12-30 17:44:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"1";"10,91";"2003-09-13 00:00:00.000";"0";"2";"[605580]"
"46559";"nein";"ja";"ja";"1899-12-30 00:00:00.000";"ja";"nein";"Kreditkarte";"Eurocard";"03.2006";"ja";"31,9";"Sa";"1899-12-30 11:08:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[203776]"
"46560";"nein";"ja";"nein";"1958-02-02 00:00:00.000";"ja";"nein";"Rechnung";"-";"10.2006";"-";"51";"So";"1899-12-30 09:09:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"4";"nein";"1";"110,68";"2004-07-20 00:00:00.000";"0";"1";"[507610]"
"46561";"nein";"nein";"nein";"1961-02-12 00:00:00.000";"ja";"nein";"Rechnung";"-";"02.2007";"-";"60,5";"Do";"1899-12-30 11:25:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"nein";"1";"38,41";"2000-12-15 00:00:00.000";"0";"1";"[607317,101856]"
"46564";"nein";"ja";"nein";"1976-11-24 00:00:00.000";"ja";"nein";"Rechnung";"-";"09.2006";"-";"12,6";"Mo";"1899-12-30 03:14:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"14";"nein";"1";"19,5";"2002-03-07 00:00:00.000";"1";"2";"[104645]"
"46566";"nein";"ja";"nein";"1966-10-03 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"12.2005";"ja";"29,99";"Fr";"1899-12-30 08:51:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"17";"nein";"1";"55,27";"2004-07-02 00:00:00.000";"0";"0";"[504765]"
"46567";"nein";"ja";"nein";"1961-11-28 00:00:00.000";"ja";"nein";"Rechnung";"-";"10.2005";"-";"82";"Fr";"1899-12-30 23:21:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"13";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[407274,107699]"
"46569";"nein";"nein";"nein";"1977-03-26 00:00:00.000";"ja";"nein";"Rechnung";"-";"05.2007";"-";"18,5";"Sa";"1899-12-30 13:04:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"nein";"1";"86,74";"2002-08-19 00:00:00.000";"1";"3";"[209102]"
"46571";"nein";"ja";"ja";"1952-07-05 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2005";"-";"12,8";"Mo";"1899-12-30 11:34:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[405555]"
"46572";"nein";"ja";"nein";"1899-12-30 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"08.2005";"ja";"47,3";"Di";"1899-12-30 19:09:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"17";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[405555,501511]"
"46573";"nein";"ja";"nein";"1978-05-16 00:00:00.000";"ja";"nein";"Rechnung";"-";"07.2006";"-";"42,8";"Sa";"1899-12-30 11:00:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"nein";"1";"52,68";"2001-07-10 00:00:00.000";"0";"0";"[406284]"
"46574";"nein";"ja";"ja";"1981-12-22 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2005";"-";"10,8";"Do";"1899-12-30 12:47:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"13";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[203136]"
"46575";"nein";"nein";"nein";"1962-12-22 00:00:00.000";"nein";"nein";"Kreditkarte";"Visa";"09.2006";"ja";"64,5";"Do";"1899-12-30 20:09:00.000";"1";"ja";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"1";"nein";"1";"22,5";"2003-01-04 00:00:00.000";"0";"0";"[400802]"
"46577";"nein";"ja";"nein";"1964-03-06 00:00:00.000";"ja";"nein";"Rechnung";"-";"11.2005";"-";"10,8";"Sa";"1899-12-30 14:57:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"13";"nein";"1";"20,25";"2001-08-21 00:00:00.000";"0";"0";"[302133]"
"46578";"nein";"ja";"nein";"1899-12-30 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"10.2006";"ja";"17,8";"Fr";"1899-12-30 01:17:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[208499,406160]"
"46579";"nein";"ja";"nein";"1971-03-13 00:00:00.000";"ja";"ja";"Rechnung";"-";"01.2006";"-";"9,99";"Mi";"1899-12-30 07:12:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[406929]"
"46581";"nein";"ja";"nein";"1979-11-29 00:00:00.000";"ja";"nein";"Rechnung";"-";"05.2005";"-";"55,5";"Sa";"1899-12-30 08:19:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[403378,304077]"
"46584";"nein";"nein";"nein";"1971-11-13 00:00:00.000";"ja";"nein";"Lastschrift";"-";"10.2007";"ja";"16";"Mi";"1899-12-30 15:15:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"11";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[407317]"
"46585";"nein";"ja";"nein";"1967-10-08 00:00:00.000";"ja";"nein";"Rechnung";"-";"05.2007";"-";"42,8";"Sa";"1899-12-30 11:34:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"nein";"1";"27,25";"2004-08-15 00:00:00.000";"0";"0";"[400061]"
"46587";"nein";"nein";"nein";"1959-03-15 00:00:00.000";"ja";"nein";"Rechnung";"-";"03.2005";"-";"18,5";"Do";"1899-12-30 19:13:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[204553]"
"46588";"nein";"ja";"nein";"1954-04-21 00:00:00.000";"ja";"nein";"Kundenkarte";"Kundenkarte";"07.2005";"ja";"52";"Sa";"1899-12-30 17:00:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"14";"nein";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[100925]"
"46590";"nein";"ja";"nein";"1971-11-29 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"10.2007";"nein";"149";"Mi";"1899-12-30 20:05:00.000";"3";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"2";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[209006,600124,503776]"
"46591";"nein";"ja";"nein";"1954-09-06 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"07.2006";"ja";"26";"So";"1899-12-30 11:47:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"nein";"1";"37,73";"2001-01-25 00:00:00.000";"0";"0";"[607317]"
"46592";"nein";"ja";"nein";"1970-08-07 00:00:00.000";"ja";"nein";"Rechnung";"-";"02.2007";"-";"16";"So";"1899-12-30 08:35:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"13";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[400214]"
"46593";"nein";"ja";"ja";"1963-01-05 00:00:00.000";"ja";"nein";"Kundenkarte";"Kundenkarte";"10.2006";"ja";"109,99";"Di";"1899-12-30 15:25:00.000";"3";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[102845,407387,402133]"
"46595";"nein";"ja";"nein";"1962-02-06 00:00:00.000";"ja";"nein";"Rechnung";"-";"11.2006";"-";"68,4";"Fr";"1899-12-30 05:25:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"nein";"1";"9,32";"2001-10-23 00:00:00.000";"0";"0";"[205284]"
"46596";"nein";"ja";"ja";"1984-08-28 00:00:00.000";"ja";"nein";"Rechnung";"-";"12.2005";"-";"9,8";"Do";"1899-12-30 03:31:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"4";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[306310]"
"46597";"ja";"ja";"nein";"1975-12-11 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"11.2007";"ja";"46,5";"Mo";"1899-12-30 08:11:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[202123]"
"46598";"nein";"ja";"ja";"1977-10-17 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"09.2007";"ja";"70,78";"So";"1899-12-30 12:30:00.000";"4";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"11";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[503367,201373,302611,508801]"
"46599";"nein";"ja";"nein";"1978-09-22 00:00:00.000";"ja";"ja";"Kreditkarte";"Eurocard";"06.2006";"ja";"12,6";"Mi";"1899-12-30 13:20:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"2";"29,6";"2003-07-22 00:00:00.000";"0";"0";"[401241]"
"46600";"nein";"ja";"nein";"1978-10-23 00:00:00.000";"ja";"nein";"Rechnung";"-";"07.2005";"-";"16";"So";"1899-12-30 16:09:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"4";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[408126]"
"46601";"ja";"ja";"nein";"1962-04-02 00:00:00.000";"ja";"nein";"Rechnung";"-";"01.2007";"-";"67,1";"Mi";"1899-12-30 23:42:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[208777,202697]"
"46602";"nein";"ja";"nein";"1966-08-06 00:00:00.000";"nein";"nein";"Kreditkarte";"Amex";"11.2006";"ja";"78";"So";"1899-12-30 17:48:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"1";"9,41";"2002-11-08 00:00:00.000";"1";"1";"[201216,400767]"
"46603";"nein";"ja";"nein";"1978-07-17 00:00:00.000";"ja";"nein";"Kreditkarte";"Visa";"03.2005";"ja";"41";"Mi";"1899-12-30 10:00:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"15";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[405767]"
"46604";"nein";"ja";"nein";"1973-08-16 00:00:00.000";"nein";"nein";"Lastschrift";"-";"10.2007";"ja";"32,8";"So";"1899-12-30 15:40:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"18";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[106685]"
"46605";"nein";"ja";"ja";"1961-06-29 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"05.2007";"ja";"6,5";"Do";"1899-12-30 00:39:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"1";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[202410]"
"46606";"nein";"ja";"nein";"1976-01-15 00:00:00.000";"ja";"nein";"Rechnung";"-";"07.2007";"-";"51";"Sa";"1899-12-30 05:23:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"15";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[405431]"
"46608";"nein";"ja";"nein";"1975-02-05 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2006";"-";"37";"Sa";"1899-12-30 15:41:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"nein";"2";"22,46";"2004-03-27 00:00:00.000";"0";"0";"[403533]"
"46609";"nein";"ja";"nein";"1984-06-09 00:00:00.000";"ja";"nein";"Rechnung";"-";"04.2007";"-";"26";"So";"1899-12-30 04:49:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[409183]"
"46611";"nein";"ja";"nein";"1981-08-28 00:00:00.000";"ja";"nein";"Lastschrift";"-";"03.2006";"ja";"29,5";"So";"1899-12-30 12:20:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[407364]"
"46612";"nein";"ja";"nein";"1969-12-14 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2007";"-";"81,2";"Sa";"1899-12-30 14:07:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[100124,201648]"
"46616";"nein";"ja";"ja";"1974-12-04 00:00:00.000";"ja";"nein";"Rechnung";"-";"07.2005";"-";"12,6";"Do";"1899-12-30 16:01:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"nein";"1";"107,96";"2002-08-01 00:00:00.000";"0";"0";"[205874]"
"46617";"nein";"ja";"nein";"1985-02-24 00:00:00.000";"ja";"nein";"Lastschrift";"-";"01.2007";"ja";"42,8";"So";"1899-12-30 18:02:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"ja";"nein";"5";"nein";"3";"32,85";"2002-01-13 00:00:00.000";"0";"0";"[100147]"
"46618";"nein";"ja";"nein";"1953-12-03 00:00:00.000";"ja";"nein";"Rechnung";"-";"06.2005";"-";"23,5";"Di";"1899-12-30 12:41:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"nein";"3";"109,41";"2004-12-16 00:00:00.000";"0";"0";"[603950]"
"46619";"ja";"ja";"nein";"1968-02-18 00:00:00.000";"ja";"nein";"Rechnung";"-";"01.2006";"-";"16";"Sa";"1899-12-30 14:38:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"3";"22,95";"2002-02-06 00:00:00.000";"0";"0";"[402496]"
"46620";"nein";"ja";"nein";"1977-08-31 00:00:00.000";"ja";"nein";"Kreditkarte";"Eurocard";"12.2006";"ja";"122,9";"Mi";"1899-12-30 04:12:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"14";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[406590,206284]"
"46621";"nein";"ja";"nein";"1960-05-29 00:00:00.000";"nein";"nein";"Lastschrift";"-";"01.2006";"ja";"26";"Sa";"1899-12-30 20:37:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"13";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[204258]"
